Unnamed: 0,age,balance,campaign,pdays,last_contact,poutcome_success
26587,30,10667,1,-1,-2,0
26592,43,5704,3,106,-2,0
26593,31,-282,3,-1,-2,0
26596,38,0,3,-1,-2,0
26598,59,6888,2,-1,-2,0
26613,32,781,1,-1,-2,0
26626,33,631,2,-1,-2,0
26627,36,8785,2,-1,-2,0
26639,49,3710,2,-1,-2,0
26640,30,1259,1,-1,-2,0
26646,31,782,1,-1,-2,0
26648,48,7861,1,-1,-2,0
26650,44,18558,1,190,-2,0
26653,35,3888,5,178,-2,0
26662,43,0,2,-1,-2,0
26666,40,9541,2,189,-2,0
26672,36,1954,2,174,-2,0
26677,37,315,1,-1,-2,0
26683,52,3469,1,-1,-2,0
26699,44,0,3,-1,-2,0
26711,42,3396,4,-1,-2,0
26721,43,5670,4,189,-2,0
26724,33,145,3,-1,-2,0
26728,34,1518,2,-1,-2,0
26731,47,437,4,-1,-2,0
26733,45,1273,2,162,-2,0
26734,30,1372,2,-1,-2,0
26738,30,511,3,-1,-2,0
26740,38,7696,2,-1,-2,0
26745,34,16649,2,-1,-2,0
26748,43,4581,2,-1,-2,0
26750,42,9009,2,-1,-2,0
26752,30,19796,1,-1,-2,0
26755,42,8899,2,-1,-2,0
26756,33,2994,1,-1,-2,0
26765,31,1887,2,183,-2,0
26781,30,186,3,-1,-2,0
26784,33,925,3,-1,-2,0
26788,36,655,6,-1,-2,0
26789,30,1379,2,-1,-2,0
26790,35,142,2,196,-2,0
26796,32,5075,2,-1,-2,0
26800,36,75,2,-1,-2,0
26806,36,54,6,-1,-2,0
26807,57,0,2,-1,-2,0
26809,37,3572,2,-1,-2,0
26810,46,778,3,-1,-2,0
26816,34,1611,7,-1,-2,0
26818,53,1480,2,-1,-2,0
26821,31,-35,2,-1,-2,0
26826,31,314,3,178,-2,0
26839,53,2679,3,-1,-2,0
26845,48,387,3,-1,-2,0
26851,45,816,3,-1,-2,0
26856,36,328,2,-1,-2,0
26859,52,7900,2,-1,-2,0
26861,35,3831,2,-1,-2,0
26864,38,1021,3,-1,-2,0
26865,44,4580,2,189,-2,1
26874,44,0,3,-1,-2,0
26876,47,2475,4,-1,-2,0
26877,32,1,3,-1,-2,0
26881,32,502,4,-1,-2,0
26883,32,1019,2,-1,-2,0
26890,30,111,3,133,-3,0
26903,53,5558,6,189,-3,0
26904,53,1203,7,-1,-3,0
26909,45,460,3,157,-3,0
26923,30,910,2,-1,-3,0
26937,33,0,1,-1,-3,0
26941,33,7108,1,-1,-3,0
26946,55,3876,1,-1,-3,0
26949,47,3723,1,-1,-3,0
26951,37,6889,1,-1,-3,0
26952,54,1251,1,-1,-3,0
26955,45,2096,1,100,-3,0
26962,39,2263,9,-1,-3,0
26971,46,22,1,197,-3,0
26977,33,3406,1,-1,-3,0
26986,33,2481,1,101,-3,0
26988,40,10406,2,127,-3,0
27009,38,1,2,-1,-3,0
27010,38,8669,6,-1,-3,0
27015,43,0,2,-1,-3,0
27020,40,2644,2,185,-3,0
27023,31,3950,1,-1,-3,0
27025,35,2086,7,-1,-3,0
27027,34,6463,1,-1,-3,0
27028,30,495,1,-1,-3,0
27029,32,5267,1,168,-3,0
27032,32,2817,1,-1,-3,0
27035,44,3959,1,-1,-3,0
27036,30,1942,2,178,-3,0
27037,43,78,1,109,-3,0
27049,31,44128,1,-1,-3,0
27051,33,0,6,-1,-3,0
27052,49,4976,1,-1,-3,0
27053,50,1390,2,-1,-3,0
27058,35,202,1,-1,-3,0
27061,30,48,1,-1,-3,0
27067,51,36935,1,-1,-3,0
27069,36,2452,1,-1,-3,0
27079,30,395,1,-1,-3,0
27085,50,2410,1,-1,-3,0
27087,34,3679,1,101,-3,0
27104,35,15474,1,92,-3,0
27106,38,162,1,-1,-3,0
27108,51,8486,10,-1,-3,0
27111,40,865,2,-1,-3,0
27116,51,330,3,-1,-3,0
27119,40,72,1,-1,-3,0
27124,31,796,1,-1,-3,0
27128,37,0,1,113,-3,0
27134,55,1181,1,-1,-3,0
27145,49,175,1,-1,-3,0
27148,45,1738,1,106,-3,0
27149,54,230,1,100,-3,0
27157,46,39,1,-1,-3,0
27162,39,0,1,-1,-3,0
27163,52,2594,1,-1,-3,0
27168,47,97,1,-1,-3,0
27171,31,-159,1,-1,-3,0
27174,38,715,1,185,-3,0
27185,53,352,1,-1,-3,0
27186,45,2220,1,133,-3,0
27195,49,412,1,-1,-3,0
27201,57,476,1,-1,-3,0
27204,35,2971,2,-1,-3,0
27207,32,0,1,-1,-3,0
27211,37,0,1,-1,-3,0
27215,31,432,1,-1,-3,0
27221,35,0,10,-1,-3,0
27236,44,2058,1,-1,-3,0
27238,43,437,1,-1,-3,0
27245,47,333,1,113,-3,0
27265,34,1375,1,-1,-3,0
27270,48,2697,1,179,-3,0
27272,43,13015,1,-1,-3,0
27283,44,20179,1,-1,-3,0
27286,37,11391,1,-1,-3,0
27288,34,3037,1,-1,-3,0
27292,30,677,1,-1,-3,0
27294,35,5301,2,-1,-3,0
27309,33,335,1,184,-3,0
27311,47,1059,1,127,-3,0
27320,31,6542,3,192,-3,0
27331,33,437,1,179,-3,0
27334,34,6203,2,-1,-3,0
27335,39,158,1,168,-3,0
27338,38,1,5,199,-3,1
27343,57,24498,5,-1,-3,0
27346,48,-552,2,-1,-3,0
27353,54,-10,2,-1,-3,0
27355,30,674,2,-1,-3,0
27363,56,445,6,-1,-3,0
27368,43,146,1,113,-3,0
27372,43,2083,2,-1,-3,0
27373,56,2811,2,-1,-3,0
27382,31,4718,1,-1,-3,0
27384,55,2227,3,172,-3,0
27396,30,4457,4,-1,-3,0
27404,30,105,1,-1,-3,0
27411,53,3036,2,190,-3,0
27413,31,1230,4,-1,-3,0
27423,30,618,6,-1,-3,0
27434,40,4025,2,129,-3,0
27442,37,2120,4,-1,-3,0
27450,52,28,3,-1,-3,0
27451,46,3163,3,-1,-3,0
27452,43,2731,7,-1,-3,0
27456,44,-692,2,-1,-3,0
27461,53,13901,1,-1,-3,0
27464,45,3169,1,-1,-3,0
27465,35,29397,1,-1,-3,0
27470,31,29,3,-1,-3,0
27472,45,0,1,192,-3,0
27473,31,4123,2,-1,-3,0
27479,38,16236,3,-1,-3,0
27482,53,186,2,-1,-3,0
27484,37,105,2,157,-3,0
27488,32,752,4,191,-3,0
27490,41,1394,1,-1,-3,0
27491,44,376,4,-1,-3,0
27510,34,2856,2,-1,-3,0
27512,30,2734,3,-1,-3,0
27518,38,3436,4,-1,-3,0
27521,30,5641,3,-1,-3,0
27535,52,4493,3,-1,-3,0
27542,41,0,6,-1,-3,0
27543,55,4847,4,106,-3,0
27544,55,1928,4,-1,-3,0
27554,32,354,2,-1,-3,0
27562,35,524,4,-1,-3,0
27569,50,5423,3,-1,-3,0
27572,39,119,2,-1,-3,0
27576,48,1000,2,-1,-3,0
27578,53,1738,2,-1,-3,0
27579,47,3072,3,-1,-3,0
27580,42,764,3,-1,-3,0
27583,33,12704,2,-1,-3,0
27591,30,817,3,91,-3,0
27596,45,2246,2,99,-3,0
27612,36,1785,2,-1,-3,0
27630,49,5996,2,-1,-3,0
27635,41,4063,2,-1,-3,0
27639,34,714,4,113,-3,0
27646,57,6056,5,-1,-3,0
27648,45,1971,3,-1,-3,0
27653,43,346,5,-1,-3,0
27655,32,665,5,-1,-3,0
27661,32,4764,2,-1,-3,0
27671,46,0,5,102,-3,0
27673,51,2937,3,-1,-3,0
27674,34,6808,3,-1,-3,0
27679,36,515,7,-1,-3,0
27689,51,8265,3,-1,-3,0
27700,44,736,9,-1,-3,0
27703,32,1308,3,-1,-3,0
27711,50,797,3,119,-3,0
27712,54,1016,3,-1,-3,0
27713,31,1899,1,-1,-4,0
27719,30,130,1,-1,-17,0
27729,59,2143,1,268,294,0
27733,54,1076,1,-1,294,0
27736,26,609,1,-1,294,0
27744,37,1358,1,-1,294,0
27759,57,589,1,244,294,0
27760,60,8025,1,-1,294,0
27764,27,3064,1,-1,294,0
27765,26,814,1,-1,294,0
27778,53,392,1,245,294,0
27792,52,393,1,182,294,0
27805,27,28,1,-1,294,0
27806,43,-57,1,-1,294,0
27815,58,584,1,-1,294,0
27836,31,804,1,-1,294,0
27842,55,93,1,-1,294,0
27843,57,34,1,-1,294,0
27847,46,638,1,-1,294,0
27851,59,309,1,-1,294,0
27855,54,1129,1,184,294,0
27863,54,726,1,-1,294,0
27866,43,284,1,-1,294,0
27868,35,-17,1,-1,294,0
27872,31,596,1,-1,294,0
27880,55,512,1,-1,294,0
27881,36,301,1,-1,294,0
27882,37,723,1,-1,294,0
27885,31,1657,1,-1,294,0
27886,38,1066,1,189,294,0
27889,42,578,1,-1,294,0
27890,58,149,1,-1,294,0
27898,41,2429,1,-1,294,0
27900,59,914,1,-1,294,0
27909,37,62,2,268,294,0
27910,50,799,1,-1,294,0
27913,45,299,1,-1,294,0
27922,45,31,1,-1,294,0
27927,43,181,1,-1,294,0
27937,41,201,1,-1,294,0
27961,39,264,1,-1,294,0
27962,47,0,1,-1,294,0
27969,43,379,1,-1,294,0
27981,53,1357,1,-1,294,0
27987,60,130,2,-1,294,0
27993,32,3473,1,-1,294,0
27995,43,1035,1,-1,294,0
27996,58,1,2,-1,294,0
28006,47,1236,1,-1,294,0
28009,41,219,1,268,294,0
28038,29,54,3,-1,294,0
28039,27,140,2,-1,294,0
28043,27,760,2,-1,294,0
28044,44,-199,2,247,294,0
28055,35,0,2,-1,294,0
28056,33,664,3,-1,294,0
28060,34,239,2,-1,294,0
28068,54,922,2,-1,294,0
28069,59,4457,2,-1,294,0
28071,47,1128,2,-1,294,0
28085,46,1264,2,-1,294,0
28094,35,2,3,-1,294,0
28105,45,-96,2,-1,294,0
28123,27,0,1,-1,293,0
28127,30,370,1,246,293,0
28132,57,1504,1,245,293,0
28136,33,360,1,185,293,0
28146,59,-411,1,-1,293,0
28172,36,319,1,266,293,0
28173,46,521,1,226,293,0
28178,47,676,1,184,293,0
28186,50,567,1,258,293,0
28188,59,1857,1,168,293,0
28192,35,343,2,-1,293,0
28195,39,547,2,260,293,0
28200,59,-296,1,-1,293,0
28201,26,252,1,-1,293,0
28208,59,176,1,-1,293,0
28211,53,1770,1,-1,293,0
28221,53,388,1,247,293,0
28222,34,498,1,251,293,0
28225,40,956,1,-1,293,0
28228,42,299,2,261,293,0
28239,32,540,1,-1,293,0
28240,48,1496,2,258,293,0
28244,37,443,1,-1,293,0
28245,52,1724,1,-1,293,0
28248,57,2743,1,-1,293,0
28254,35,81,1,-1,293,0
28258,53,232,1,-1,293,0
28260,36,0,1,237,293,0
28266,35,4959,2,-1,293,0
28272,27,145,1,-1,293,0
28275,52,-110,1,-1,293,0
28280,60,3875,1,-1,293,0
28281,37,1694,2,251,293,0
28282,44,5418,1,185,293,0
28284,32,634,1,-1,293,0
28288,46,660,1,259,293,0
28307,49,50,1,-1,293,0
28330,43,2940,1,-1,293,0
28335,28,0,1,192,293,0
28336,49,235,1,-1,293,0
28340,27,1209,1,-1,293,0
28343,33,108,2,-1,293,0
28355,49,178,1,-1,293,0
28359,50,2061,2,244,293,0
28363,34,341,1,262,293,0
28364,41,386,1,-1,293,0
28365,41,16,2,-1,293,0
28368,34,451,1,-1,293,0
28369,31,678,1,259,293,0
28371,36,658,1,227,293,0
28372,37,195,1,-1,293,0
28375,37,-22,1,-1,293,0
28384,32,138,1,182,293,0
28385,39,1099,2,245,293,0
28393,32,1139,1,191,293,0
28396,33,1590,1,-1,293,0
28411,34,349,2,185,293,0
28422,27,954,1,-1,293,0
28424,45,1269,2,-1,293,0
28431,28,232,1,261,293,0
28435,26,155,1,244,293,0
28438,53,945,2,-1,293,0
28441,32,342,1,-1,293,0
28442,55,-284,1,-1,293,0
28443,59,541,1,-1,293,0
28450,34,892,3,-1,293,0
28456,31,81,1,-1,293,0
28459,30,1009,1,-1,293,0
28463,57,381,1,-1,293,0
28467,28,250,1,-1,293,0
28469,28,1955,1,-1,293,0
28473,33,145,2,-1,293,0
28475,45,398,1,246,293,0
28479,28,882,1,205,293,0
28487,27,834,2,-1,293,0
28499,47,-337,4,161,293,0
28504,57,-676,2,247,293,0
28508,38,531,3,226,293,0
28514,42,5717,2,-1,293,0
28518,31,403,2,-1,293,0
28521,55,574,2,-1,293,0
28526,28,203,2,-1,293,0
28529,34,-211,2,184,293,0
28530,33,902,2,247,293,0
28531,30,141,2,-1,293,0
28533,36,1508,2,185,293,0
28544,35,362,2,240,293,0
28547,30,112,2,258,293,0
28560,29,536,2,-1,293,0
28561,50,2142,2,224,293,0
28564,36,948,2,-1,293,0
28570,30,133,2,-1,293,0
28571,41,140,2,-1,293,0
28573,33,2,2,-1,293,0
28575,52,967,2,-1,293,0
28578,47,613,3,255,293,0
28590,28,203,3,-1,293,0
28592,37,1120,3,244,293,0
28600,30,-261,2,255,293,0
28604,31,519,2,-1,293,0
28605,45,25,3,-1,293,0
28610,38,358,2,-1,293,0
28611,57,77,3,246,293,0
28616,41,869,2,-1,293,0
28637,26,249,3,262,293,0
28640,31,442,3,258,293,0
28642,46,-154,2,247,293,0
28643,56,2666,2,-1,293,0
28646,39,656,3,-1,293,0
28649,31,498,2,-1,293,0
28651,31,3466,3,183,293,0
28654,39,313,5,196,293,0
28662,32,-509,1,-1,292,0
28663,34,1310,3,158,292,0
28671,32,605,1,-1,292,0
28673,27,1304,1,-1,292,0
28675,30,2212,1,249,292,0
28682,47,168,1,241,292,0
28695,28,242,1,-1,292,0
28697,38,1495,2,-1,292,0
28706,35,364,3,205,292,0
28712,26,3154,3,248,292,0
28716,27,116,1,-1,292,0
28717,32,0,3,-1,292,0
28721,33,525,1,247,292,0
28725,42,60,2,241,292,0
28729,29,957,2,263,292,0
28730,34,2257,2,-1,292,0
28736,54,1555,5,248,292,0
28742,38,-51,1,-1,292,0
28748,31,288,1,-1,292,0
28756,42,640,1,-1,292,0
28757,49,827,1,-1,292,0
28758,55,851,1,270,292,0
28761,45,2363,1,2,292,0
28767,51,5699,1,270,292,0
28777,27,1277,4,-1,292,0
28779,51,527,1,2,292,0
28782,26,265,2,-1,292,0
28785,33,572,2,-1,292,0
28789,34,102,1,-1,292,0
28799,27,49,2,-1,292,0
28803,50,717,1,-1,292,0
28804,41,0,1,-1,292,0
28806,28,341,1,-1,292,0
28813,35,330,4,-1,292,0
28820,26,802,1,2,292,0
28828,37,483,1,-1,292,0
28829,40,693,1,-1,292,0
28831,54,0,1,-1,292,0
28836,29,596,2,-1,292,0
28840,51,636,1,-1,292,0
28848,28,1285,2,2,292,0
28849,36,605,2,-1,292,0
28851,48,370,2,169,292,0
28853,27,21,4,-1,292,0
28854,47,1803,2,-1,292,0
28856,39,1585,2,-1,292,0
28873,41,-333,3,270,292,0
28874,31,227,6,263,292,0
28878,44,1309,2,-1,292,0
28879,47,0,2,233,292,0
28889,41,692,3,245,292,0
28904,26,110,2,-1,292,0
28919,44,335,1,-1,289,0
28923,38,168,1,-1,289,0
28927,34,258,1,-1,289,0
28929,44,294,1,259,289,0
28942,60,4519,1,-1,289,0
28947,61,0,1,-1,289,0
28949,59,979,1,-1,289,0
28950,40,432,1,-1,289,0
28952,33,361,1,-1,289,0
28956,32,1,1,208,289,0
28960,48,1555,1,-1,289,0
28964,53,-264,1,-1,289,0
28965,62,1495,1,-1,289,0
28969,29,2325,1,-1,289,0
28970,37,21,1,271,289,0
28973,38,757,1,272,289,0
28979,55,5,1,206,289,0
28988,36,367,1,221,289,0
28991,39,1222,1,242,289,0
28993,41,0,1,-1,289,0
28994,44,0,1,272,289,0
28995,44,-1317,1,-1,289,0
28997,56,0,1,-1,289,0
29004,49,289,1,-1,289,0
29006,32,714,1,-1,289,0
29008,58,662,1,-1,289,0
29016,37,506,2,273,289,0
29017,51,3962,1,-1,289,0
29020,42,199,1,-1,289,0
29023,31,25,1,-1,289,0
29038,58,1103,1,202,289,0
29052,39,614,1,258,289,0
29053,31,44,5,175,289,0
29081,38,10,1,161,289,0
29090,60,92,1,-1,289,0
29091,32,6857,1,-1,289,0
29097,43,790,1,-1,289,0
29099,54,534,1,188,289,0
29115,31,442,1,270,289,0
29119,29,875,1,-1,289,0
29125,30,267,1,-1,289,0
29138,27,1414,1,-1,289,0
29142,59,0,1,-1,289,0
29144,34,182,1,-1,289,0
29149,54,6745,1,-1,289,0
29151,46,0,1,-1,289,0
29157,46,216,1,-1,289,0
29159,46,469,1,264,289,0
29161,36,1366,1,-1,289,0
29167,29,1027,1,-1,289,0
29174,36,0,2,252,289,0
29180,45,474,4,264,289,0
29182,40,543,2,262,289,0
29185,34,-624,8,-1,289,0
29188,37,59,1,213,289,0
29190,41,437,1,-1,289,0
29194,40,687,1,208,289,1
29196,48,303,1,189,289,0
29209,45,40,1,-1,289,0
29211,34,7,2,193,289,0
29212,43,257,2,-1,289,0
29214,59,3401,1,-1,289,0
29224,42,0,1,-1,289,0
29228,28,0,1,-1,289,0
29234,41,0,2,264,289,0
29235,45,3857,1,-1,289,0
29239,58,158,5,-1,289,0
29240,45,0,2,-1,289,0
29242,29,642,3,-1,289,0
29247,48,-535,2,187,289,0
29251,48,22,2,-1,289,0
29252,40,809,1,-1,289,0
29255,43,597,1,263,289,0
29257,31,139,1,-1,289,0
29262,37,494,2,269,289,0
29263,75,3324,1,-1,289,0
29267,48,8990,2,-1,289,0
29271,29,321,2,-1,289,0
29295,54,2037,1,-1,289,0
29298,53,1759,3,-1,289,0
29299,30,3156,1,-1,289,0
29306,41,601,2,-1,289,0
29312,42,477,2,242,289,0
29323,39,541,2,258,289,0
29324,70,13297,2,-1,289,0
29325,35,526,2,-1,289,0
29328,32,739,2,-1,289,0
29330,21,948,2,-1,289,0
29332,28,172,2,-1,289,0
29337,43,73,2,-1,289,0
29339,36,304,3,-1,289,0
29342,39,588,2,-1,289,0
29365,46,317,7,250,289,0
29366,37,0,2,-1,289,0
29368,65,1948,2,-1,289,0
29371,36,606,2,-1,289,0
29376,28,7459,5,269,289,0
29387,35,0,2,271,289,0
29400,45,0,2,208,289,0
29403,31,620,1,-1,289,0
29405,42,124,2,262,289,0
29406,29,286,2,-1,289,0
29409,36,806,2,259,288,0
29411,54,0,2,203,288,0
29416,35,539,2,267,288,0
29426,36,414,3,-1,288,0
29436,51,867,2,211,288,0
29442,48,197,2,222,288,0
29449,57,169,1,-1,288,0
29451,55,8037,2,-1,288,0
29464,68,250,1,-1,288,0
29467,47,8118,3,-1,288,0
29469,27,1235,1,-1,288,0
29470,47,152,3,271,288,0
29473,32,329,1,-1,288,0
29474,34,2467,1,-1,288,0
29483,29,246,1,-1,288,0
29486,35,483,1,-1,288,0
29492,31,1489,1,-1,288,0
29493,34,0,1,-1,288,0
29497,34,-75,1,-1,288,0
29498,32,507,1,-1,288,0
29499,56,0,1,-1,288,0
29503,26,159,1,-1,288,0
29513,64,1176,1,-1,288,0
29514,30,1013,9,-1,288,0
29516,31,757,2,-1,288,0
29517,27,32,1,-1,288,0
29518,27,924,1,-1,288,0
29526,31,-106,4,-1,288,0
29531,32,357,3,77,288,0
29536,41,0,1,-1,288,0
29539,34,427,1,-1,288,0
29540,52,1785,2,-1,288,0
29543,53,751,2,-1,288,0
29558,33,1724,6,-1,288,0
29559,32,-515,6,-1,288,0
29561,32,422,5,-1,288,0
29562,55,964,3,-1,288,0
29570,30,490,6,251,288,0
29579,48,312,2,-1,288,0
29582,60,758,1,-1,288,0
29594,42,2398,2,271,288,0
29599,32,1215,2,-1,288,0
29616,44,497,3,270,288,0
29621,36,618,2,-1,288,0
29630,32,703,2,271,288,1
29631,31,-120,3,201,288,0
29642,39,30,4,-1,288,0
29646,28,642,2,-1,288,0
29650,37,1050,3,-1,288,0
29655,28,525,2,-1,288,0
29658,40,1308,2,-1,288,0
29661,58,629,3,265,288,0
29666,48,2,5,6,288,0
29667,58,0,3,264,288,0
29668,49,780,5,-1,288,0
29676,48,460,3,264,288,0
29677,58,1387,6,6,288,0
29678,32,41,4,187,288,0
29684,44,284,4,187,288,0
29686,28,67,5,-1,288,0
29689,41,-78,4,252,288,0
29690,30,113,3,-1,288,0
29692,59,1866,2,215,288,0
29696,57,2610,2,-1,288,0
29697,33,191,4,209,288,0
29698,45,1199,2,-1,288,0
29701,55,-53,4,6,288,0
29704,28,2000,2,-1,288,0
29707,41,-89,4,251,288,0
29727,48,2088,1,-1,287,0
29729,57,82,1,-1,287,0
29733,29,336,1,-1,287,0
29736,41,2423,1,-1,287,0
29738,60,4243,1,251,287,0
29749,37,0,1,-1,287,0
29762,38,308,1,274,287,0
29763,38,175,5,-1,287,0
29777,43,0,1,-1,287,0
29779,43,392,1,208,287,0
29780,55,384,1,-1,287,0
29794,44,5156,1,-1,287,0
29802,48,1559,2,-1,287,0
29811,33,0,1,-1,287,0
29812,51,2,1,205,287,0
29819,29,1713,2,-1,287,0
29823,45,1951,1,-1,287,0
29829,43,553,1,-1,287,0
29834,30,1,2,-1,287,0
29837,32,1431,2,-1,287,0
29839,36,372,1,-1,287,0
29841,31,119,1,-1,287,0
29843,39,-980,2,260,287,0
29844,57,4391,1,-1,287,0
29846,31,168,2,-1,287,0
29850,30,-10,1,-1,287,0
29856,48,320,1,-1,287,0
29865,75,3881,3,-1,287,0
29872,29,328,1,-1,287,0
29877,34,4962,1,-1,287,0
29885,52,0,1,-1,287,0
29888,46,182,1,-1,287,0
29892,32,6172,1,-1,287,0
29896,36,98,1,-1,287,0
29901,47,-75,1,247,287,0
29902,56,2189,1,-1,287,0
29912,33,575,2,-1,287,0
29916,47,-230,1,-1,287,0
29917,43,223,2,204,287,0
29919,32,767,1,-1,287,0
29920,27,451,4,-1,287,0
29921,56,122,2,-1,287,0
29931,33,3,1,-1,287,0
29935,38,1442,1,-1,287,0
29937,38,-213,1,-1,287,0
29942,43,372,2,274,287,0
29944,22,897,4,-1,287,0
29947,24,99,3,-1,287,0
29951,54,7249,2,77,287,0
29952,35,341,2,-1,287,0
29960,34,272,1,201,287,0
29968,30,2666,1,-1,287,0
29970,36,0,2,-1,287,0
29972,39,383,2,-1,287,0
29976,31,301,1,-1,287,0
29979,33,237,2,-1,287,0
29992,30,865,1,-1,287,0
29995,27,298,3,-1,287,0
30001,38,201,1,-1,287,0
30002,32,2853,1,-1,287,0
30005,34,244,2,-1,287,0
30013,32,-344,1,-1,287,0
30019,34,531,1,-1,287,0
30024,37,1169,4,-1,287,0
30028,31,622,5,-1,287,0
30029,28,373,1,-1,287,0
30030,34,382,2,198,287,0
30034,53,856,2,-1,287,0
30036,28,725,2,-1,287,0
30043,36,347,2,-1,287,0
30048,51,362,3,-1,287,0
30055,56,199,2,209,287,0
30062,40,694,4,196,287,0
30075,50,3284,2,271,287,0
30085,30,57,2,-1,287,0
30087,46,580,2,-1,287,0
30091,28,198,2,-1,287,0
30098,27,1600,2,259,287,0
30122,47,556,2,264,287,0
30124,46,96,2,-1,287,0
30135,52,941,2,-1,287,0
30136,33,315,3,-1,287,0
30137,53,1355,2,196,287,0
30144,46,594,2,-1,287,0
30160,31,106,2,202,286,0
30168,34,314,3,-1,286,0
30174,46,-191,3,202,286,0
30183,33,16649,1,-1,286,0
30185,31,46,1,-1,286,0
30191,44,309,1,-1,286,0
30198,29,0,9,253,286,0
30201,35,500,1,252,286,0
30204,34,1072,1,252,286,0
30205,59,19102,1,-1,286,0
30215,35,2707,1,-1,286,0
30216,47,1815,1,253,286,0
30219,31,554,1,-1,286,0
30229,27,592,3,-1,286,0
30230,40,118,2,-1,286,0
30241,43,587,6,231,286,0
30256,29,302,1,192,286,0
30257,42,366,1,-1,286,0
30258,56,3172,1,-1,286,0
30265,47,-332,2,-1,286,0
30283,40,-187,1,-1,286,0
30285,50,223,1,-1,286,0
30288,48,658,4,-1,286,0
30290,39,829,1,-1,286,0
30292,38,185,1,-1,286,0
30301,39,1846,5,-1,286,0
30307,37,2203,8,-1,286,0
30312,41,13874,1,234,286,0
30319,35,457,3,-1,286,0
30323,42,-417,3,273,286,0
30324,26,725,2,189,286,0
30325,26,685,1,-1,286,0
30327,28,16,1,-1,286,0
30337,29,241,5,-1,286,0
30340,36,1598,1,-1,286,0
30343,30,566,1,-1,286,0
30347,59,2613,1,-1,286,0
30359,57,287,1,8,286,0
30367,60,6684,1,-1,286,0
30369,46,939,2,8,286,0
30372,30,405,1,265,286,0
30373,54,0,2,267,286,0
30383,34,3648,1,-1,286,0
30386,27,299,7,-1,286,0
30393,59,0,1,-1,286,0
30398,36,0,2,8,286,0
30400,33,6106,1,-1,286,0
30402,27,0,1,-1,286,0
30409,33,406,1,275,286,0
30413,34,1281,1,-1,286,0
30426,57,-319,1,196,286,0
30427,46,222,1,-1,286,0
30428,31,541,1,-1,286,0
30429,38,228,1,-1,286,0
30433,29,365,1,274,286,0
30435,27,497,1,-1,286,0
30441,55,1765,1,267,286,0
30443,42,315,1,275,286,0
30447,45,858,4,251,286,0
30450,36,190,1,-1,286,0
30452,32,2294,2,260,286,0
30454,41,791,1,80,286,0
30460,39,122,1,-1,286,0
30462,30,1743,4,-1,286,0
30464,37,660,4,-1,286,0
30465,48,500,1,-1,286,0
30474,33,1099,5,-1,286,0
30475,55,127,2,-1,286,0
30480,38,0,2,-1,286,0
30486,30,285,2,-1,286,0
30491,57,3754,2,-1,286,0
30492,31,68,2,189,286,0
30500,31,544,2,8,286,0
30501,25,2354,7,-1,286,0
30503,32,315,2,-1,286,0
30504,38,333,2,202,286,0
30510,44,184,3,8,286,0
30515,33,377,2,276,286,0
30537,33,894,2,-1,286,0
30545,35,0,3,254,286,0
30557,47,2,2,-1,286,0
30562,26,430,2,-1,286,0
30565,53,80,2,-1,286,0
30568,35,506,4,-1,286,0
30570,54,542,5,-1,285,0
30573,39,0,8,9,285,0
30577,42,1397,7,-1,285,0
30580,43,488,6,-1,285,0
30582,49,1145,4,-1,285,0
30594,31,13,2,-1,285,0
30607,35,627,6,275,285,0
30611,41,-117,6,-1,285,0
30620,44,310,1,253,285,0
30621,36,0,1,-1,285,0
30625,43,479,1,254,285,0
30628,26,3247,3,-1,285,0
30639,36,-125,2,-1,285,0
30644,37,6101,1,-1,285,0
30645,31,383,1,214,285,0
30646,33,23,1,-1,285,0
30655,26,531,1,-1,285,0
30666,35,871,1,245,285,0
30673,50,-1455,1,-1,285,0
30675,52,1595,1,-1,285,0
30678,58,443,2,204,285,0
30691,60,1139,2,207,285,0
30693,31,1134,2,-1,285,0
30694,43,309,5,276,285,0
30698,45,959,2,-1,285,0
30700,41,0,4,200,285,1
30701,30,300,1,-1,285,0
30709,47,0,4,9,285,0
30725,26,521,3,-1,285,0
30736,35,183,7,217,285,0
30749,27,6492,6,-1,285,0
30756,49,183,2,-1,285,0
30761,41,2701,4,-1,285,0
30773,35,547,2,-1,285,0
30779,27,13,5,-1,285,0
30782,36,392,2,-1,285,0
30783,32,-184,2,197,285,0
30784,56,1272,2,-1,285,0
30789,33,17946,5,259,285,0
30793,30,522,3,-1,285,0
30796,47,1279,2,-1,285,0
30804,30,520,5,-1,285,0
30808,52,289,5,-1,285,0
30813,28,1134,3,-1,282,0
30819,37,688,2,279,282,0
30820,50,859,5,196,282,0
30825,26,479,3,-1,282,0
30826,51,2785,10,-1,282,0
30831,41,873,9,-1,282,0
30832,46,291,4,-1,282,0
30837,40,100,8,-1,282,0
30846,56,0,5,265,282,0
30849,29,103,5,-1,282,0
30851,27,539,5,252,282,0
30855,27,556,7,-1,282,0
30859,39,1493,3,-1,282,0
30861,45,1134,4,-1,282,0
30868,39,1972,3,-1,282,0
30870,32,322,3,-1,282,0
30872,37,408,9,-1,282,0
30873,59,968,2,-1,282,0
30874,52,-462,5,-1,282,0
30886,31,1815,1,-1,282,0
30890,30,3773,4,258,282,0
30897,59,413,5,-1,282,0
30899,41,242,3,-1,282,0
30900,32,183,10,-1,282,0
